browOuterUp_R,eyeWide_R,mouthFrown_L,mouthPress_L,browInnerUp,browOuterUp_L,noseSneer_R,eyeLookOut_R,mouthDimple_L,eyeBlink_L,eyeLookUp_L,cheekSquint_R,mouthDimple_R,eyeLookUp_R,jawOpen,mouthShrugLower,mouthFrown_R,cheekPuff,mouthRollLower,mouthFunnel,eyeSquint_L,eyeLookDown_R,mouthStretch_R,mouthStretch_L,eyeLookIn_L,mouthLowerDown_R,browDown_L,mouthUpperUp_L,noseSneer_L,eyeWide_L,jawRight,mouthRollUpper,jawForward,mouthLeft,mouthPress_R,mouthSmile_L,tongueOut,mouthUpperUp_R,jawLeft,eyeLookIn_R,mouthSmile_R,browDown_R,mouthShrugUpper,cheekSquint_L,eyeBlink_R,mouthLowerDown_L,eyeLookDown_L,mouthClose,mouthPucker,mouthRight,eyeLookOut_L,eyeSquint_R
1.873844e-06,0.1788067,0.05977514,0.07883123,0.04558086,5.10153e-06,0.1349764,0,0.1604358,-0.0006027673,0.03824496,0.09014844,0.2018711,0.03844031,0.003267715,0.5944493,0.02578928,0.1034606,0.09369101,0.1184776,0.2886782,0,0.09401841,0.08234806,0.03739905,0.02545422,0.3010226,0.06250706,0.1363368,0.1788214,0.03223065,0.02480873,0.01637922,0.001775944,0.0780185,0.005823418,4.524684e-05,0.07251065,0,0.08913942,0.004739306,0.3018052,0.1165443,0.07781561,-0.0005710361,0.02662269,0,0.007441308,0.23671,0.1066906,0,0.2884049
1.724513e-06,0.1791534,0.06432061,0.08126742,0.0452157,4.694979e-06,0.1357561,0,0.1601378,-0.0005547316,0.04199719,0.09024809,0.202274,0.04219554,0.003222168,0.5645418,0.02999319,0.1050816,0.09684639,0.1200593,0.2885506,0,0.09370159,0.08131909,0.04234989,0.02531884,0.3032359,0.06363655,0.1368642,0.1792331,0.03571631,0.02480776,0.0162558,0.001634477,0.08031836,0.005412592,2.419834e-05,0.07403468,0,0.08401767,0.003620353,0.3041059,0.1223904,0.07718375,-0.0005255291,0.02654199,0,0.007462982,0.240015,0.1147297,0,0.2882624
1.587083e-06,0.1884634,0.06131493,0.0766229,0.04496814,4.320827e-06,0.1350487,0,0.1600092,-0.000510524,0.04029457,0.09002443,0.2008882,0.0405033,0.00320229,0.4757203,0.01988061,0.09834665,0.09702973,0.1201382,0.286002,0,0.09348058,0.08103363,0.04634403,0.02526033,0.3023681,0.06348574,0.1354583,0.1885129,0.03688311,0.02494407,0.01615409,0.001504255,0.07790548,0.005009755,2.457293e-05,0.07235012,0,0.07987151,0.002935077,0.3030973,0.1210419,0.07657834,-0.0004836487,0.02653976,0,0.007519383,0.2201436,0.05737435,0,0.2857769
1.460606e-06,0.1985306,0.05325912,0.0705049,0.04481205,3.976491e-06,0.1296983,0,0.1598013,-0.0004698394,0.04158356,0.08876457,0.1970101,0.04179803,0.003211163,0.4505,0.01403262,0.08707016,0.0947464,0.1168811,0.2842597,0,0.09326667,0.08107395,0.05016953,0.02532816,0.2981064,0.06265302,0.1288206,0.1985584,0.03727958,0.02516751,0.01613353,0.001384395,0.07290725,0.004625774,2.202203e-05,0.07023179,0,0.07595008,0.003008329,0.2986496,0.1208931,0.07509041,-0.0004451058,0.02666089,0,0.007615246,0.203666,0.04342745,0,0.2840812
1.344207e-06,0.2064179,0.04241348,0.06470185,0.04471565,3.659597e-06,0.1192748,0,0.15951,-0.000432397,0.04461125,0.08582789,0.1918795,0.04482326,0.003233615,0.4266562,0.0108911,0.08098471,0.08956565,0.1125778,0.2830681,0,0.0929509,0.08121404,0.05079225,0.02539217,0.2850211,0.05984447,0.1177638,0.2064311,0.03709106,0.02546668,0.01615515,0.001274079,0.06699732,0.004265303,1.72623e-05,0.06593576,0,0.07510386,0.009387152,0.2853487,0.1188558,0.073003,-0.0004096345,0.02675152,0,0.007724063,0.1940838,0.03600844,0,0.282927
1.237084e-06,0.2096913,0.03838176,0.06139342,0.04447026,3.367956e-06,0.1141204,0,0.1595711,-0.0003979384,0.04575571,0.08358024,0.189972,0.04597155,0.003253296,0.4173946,0.009068849,0.07667095,0.08601913,0.1077738,0.2802788,0,0.09260337,0.08135153,0.05313908,0.02542701,0.280186,0.05867367,0.1128098,0.2096964,0.03668554,0.02569179,0.01623417,0.00117255,0.06329402,0.003929764,1.719431e-05,0.06423919,0,0.07280765,0.01189347,0.2804227,0.1170654,0.07139289,-0.0003769899,0.02679136,0,0.007808356,0.17817,0.03249296,0,0.2801798
1.138499e-06,0.2134652,0.03560749,0.05986046,0.04419256,3.099557e-06,0.1116766,0,0.1694313,-0.000366226,0.04927872,0.08154136,0.1921764,0.04949401,0.003292304,0.4263768,0.007835336,0.07496279,0.08483305,0.1061603,0.2791631,0,0.09182347,0.0814309,0.05443344,0.02552062,0.2740937,0.05805023,0.1103855,0.2133979,0.03609331,0.02608895,0.01644763,0.00107911,0.06170499,0.003618933,1.530003e-05,0.06332386,0,0.07162261,0.0134185,0.2742506,0.115318,0.0703512,-0.0003469469,0.02688621,0,0.007941172,0.1731274,0.02980168,0,0.2790826
9.642706e-07,0.2132631,0.01520072,0.05879013,0.04347517,2.625222e-06,0.1103875,0,0.1807912,-0.0003101813,0.03602296,0.08024251,0.1967116,0.03628716,0.00329591,0.4936853,0.006238316,0.07322342,0.08167601,0.1055963,0.2694097,0,0.08856682,0.08106101,0.0757029,0.02557115,0.276965,0.05835653,0.1094668,0.2131842,0.03506981,0.02625339,0.01667247,0.0009139727,0.06083709,0.003070569,2.336832e-05,0.06332746,0,0.05018258,0.01692449,0.2770411,0.1151442,0.06975859,-0.0002938525,0.0269324,0,0.008020845,0.1759033,0.02169244,0,0.2693554
8.87426e-07,0.2101424,0.01088242,0.05857741,0.04325124,2.416013e-06,0.1105619,0,0.182123,-0.0002854623,0.02752949,0.08007612,0.197293,0.02780488,0.003268389,0.4977698,0.005662845,0.07272949,0.08038278,0.1057598,0.2635736,0,0.08774956,0.08095686,0.08486504,0.0255475,0.2783755,0.05865672,0.1097563,0.2100802,0.03464341,0.02609183,0.01664761,0.0008411368,0.06077233,0.003243896,2.764113e-05,0.06355778,0,0.04089415,0.02488615,0.2784384,0.1152604,0.06973585,-0.0002704348,0.0269017,0,0.007973772,0.1773671,0.0195285,0,0.2635297
8.167053e-07,0.188309,0.008992464,0.05851041,0.04325027,2.223476e-06,0.1106335,0,0.1833254,-0.0002627132,0.002706121,0.07989281,0.1993433,0.002973591,0.003246764,0.4855124,0.005169637,0.07241493,0.0795753,0.1059882,0.2441693,0,0.08716893,0.08086769,0.08720203,0.02552096,0.2683931,0.058879,0.1098939,0.1882696,0.03418496,0.02606199,0.01663809,0.0007741051,0.06078264,0.003101107,3.222031e-05,0.06372193,0,0.03862489,0.02686068,0.2684807,0.115062,0.06963684,-0.0002488833,0.02685771,0,0.007925509,0.1777683,0.01839907,0,0.2441404
7.516204e-07,0.1582103,0.007595525,0.05822047,0.04351955,2.046283e-06,0.110738,0,0.1790491,-0.0002417771,0,0.07976231,0.1954635,0,0.003248867,0.4564279,0.004735218,0.07223478,0.07886664,0.1064869,0.2337989,0.01372497,0.08662287,0.0807632,0.08513542,0.02560276,0.2373577,0.05897968,0.1100916,0.1581903,0.03375962,0.02607636,0.01665814,0.0007124153,0.06055619,0.003041948,3.051877e-05,0.06377619,0,0.04087948,0.02919355,0.237451,0.1148426,0.06958286,-0.0002290493,0.02692974,0.01391309,0.007930933,0.1782688,0.01775026,0,0.2337577
6.917223e-07,0.1083334,0.006805163,0.05857032,0.04342823,1.883211e-06,0.1106823,0,0.1801616,-0.0002225094,0,0.07949557,0.1993484,0,0.003283607,0.4615204,0.004345848,0.07362998,0.07911949,0.1099196,0.2246599,0.03555035,0.0859511,0.08050208,0.07453476,0.02576727,0.22898,0.05944078,0.1100467,0.1083246,0.03338363,0.02632782,0.01679399,0.0006556415,0.06093952,0.002867467,4.425506e-05,0.06428949,0,0.05210636,0.03084619,0.2290799,0.114882,0.06935921,-0.0002107959,0.02709102,0.03575408,0.007985986,0.1804642,0.01769812,0,0.2246074
6.365975e-07,0.08277547,0.01358756,0.05911705,0.04354407,1.733134e-06,0.1104492,0,0.1756937,-0.0002047772,0,0.07929321,0.1994667,0,0.003267802,0.4772471,0.00399309,0.07421207,0.07903552,0.1104897,0.2207228,0.04130235,0.08530803,0.07992532,0.07014135,0.02571468,0.2247065,0.0597679,0.1097907,0.08278987,0.03338166,0.02630219,0.01674375,0.0006033921,0.06138469,0.002675316,4.439789e-05,0.06473838,0,0.05643381,0.0313643,0.2248322,0.1176448,0.06894496,-0.0001939972,0.02702348,0.04152345,0.007968352,0.1815593,0.04711443,0,0.2206566
5.858658e-07,0.06365453,0.01631075,0.05967564,0.04360943,1.595017e-06,0.1100141,0,0.1741653,-0.0001884581,0,0.07885995,0.1993518,0,0.003263771,0.4806966,0.003671431,0.07461914,0.07907782,0.1106666,0.2161952,0.05003211,0.08478242,0.07944387,0.05985391,0.02573598,0.2228115,0.05995178,0.1093309,0.06366264,0.03331961,0.02639223,0.01670869,0.0005553067,0.06183871,0.002481578,4.634651e-05,0.06503074,0,0.06662159,0.03132574,0.2229573,0.1189182,0.06835239,-0.0001785371,0.02704283,0.0502899,0.007968343,0.1823164,0.05429062,0,0.2161269
5.391769e-07,0.04867902,0.01712771,0.0606568,0.04372909,1.467907e-06,0.1095875,0,0.1727569,-0.0001734395,0,0.07842892,0.1979439,0,0.003265687,0.4823492,0.003377006,0.07512087,0.07912988,0.1105488,0.2130941,0.05830249,0.08426545,0.07903349,0.06921843,0.02577222,0.2227058,0.06005571,0.1088237,0.04869299,0.03315813,0.02647728,0.01660954,0.0005110532,0.06297482,0.002294234,5.211868e-05,0.06524786,0,0.0571907,0.03192259,0.222955,0.1240886,0.06778231,-0.0001643092,0.0270854,0.05855209,0.007983938,0.1881554,0.04828139,0,0.2130327
4.962088e-07,0.03223081,0.01790458,0.06302361,0.04366738,1.350926e-06,0.1093281,0,0.1722209,-0.0001596177,0,0.07809933,0.1974943,0,0.003244882,0.4842848,0.0031069,0.07633148,0.07926928,0.1102586,0.2091002,0.06410171,0.08371279,0.07859594,0.06527234,0.02568628,0.2331166,0.06028493,0.1084623,0.03222063,0.03302382,0.0265024,0.01650491,0.0004703263,0.06502894,0.002116978,4.793765e-05,0.06556474,0,0.06138164,0.03195494,0.2334719,0.1260441,0.06732018,-0.000151215,0.02700011,0.06437823,0.007960331,0.1912858,0.04659897,0,0.2090559
4.566649e-07,0.02394207,0.02090892,0.06523542,0.04352718,1.243268e-06,0.1092194,0,0.172006,-0.0001468975,0,0.07780182,0.1972523,0,0.003220991,0.4975997,0.002858778,0.07740343,0.07954064,0.1098916,0.2020203,0.0743144,0.08328525,0.07821167,0.07126874,0.02557472,0.238554,0.06072139,0.1081912,0.02393957,0.03297648,0.02647773,0.01642957,0.0004328451,0.06688004,0.001951256,5.810515e-05,0.06609836,0,0.05563723,0.02989592,0.2389971,0.1285095,0.06688251,-0.0001391644,0.02687861,0.07458742,0.00793298,0.1948187,0.04575823,0,0.2019922
4.202724e-07,0.01985446,0.02181218,0.06773704,0.04332267,1.14419e-06,0.1093131,0,0.1720679,-0.0001351909,0,0.07743992,0.1971536,0,0.003183529,0.5172671,0.002630674,0.08120027,0.07992175,0.1097196,0.1960459,0.07410677,0.08265154,0.07764765,0.07411898,0.02540647,0.2440765,0.06215947,0.1081318,0.01985325,0.03297391,0.0263563,0.01636917,0.0003983508,0.06941113,0.001797354,8.174356e-05,0.06789324,0,0.05313592,0.02895615,0.2445557,0.1297726,0.06645845,-0.0001280741,0.02669998,0.07438056,0.007887291,0.2030593,0.04512078,0,0.1960258
3.867801e-07,0.01578869,0.0223947,0.06899369,0.04324394,1.053007e-06,0.1095163,0,0.1725149,0.001981819,0,0.07706869,0.1974756,0,0.003143507,0.5232235,0.002420879,0.083364,0.08081637,0.1098575,0.192479,0.07538772,0.08198996,0.07709751,0.07226192,0.02526397,0.2462816,0.0629859,0.1082353,0.01578814,0.03303961,0.02631729,0.0163738,0.0003666055,0.07068711,0.001654975,7.216418e-05,0.06882384,0,0.05518396,0.02780551,0.2467727,0.1300782,0.06608553,0.001984537,0.02655106,0.07567263,0.007850709,0.209262,0.04359487,0,0.1924615
3.559568e-07,0.0133275,0.02308795,0.0695184,0.04299579,9.690908e-07,0.1094564,0,0.1867794,0.002499653,0,0.0761909,0.2053835,0,0.003175674,0.4771527,0.002227874,0.08437918,0.08545663,0.111696,0.1897328,0.07297764,0.08155495,0.07689365,0.06942023,0.02540281,0.2474223,0.06355638,0.1081072,0.01332668,0.03288105,0.02679866,0.01665097,0.0003373899,0.07123952,0.001523544,7.187398e-05,0.06938598,0,0.05788546,0.02041333,0.2479062,0.1265166,0.06557863,0.002500884,0.02668874,0.07327133,0.007937057,0.2110747,0.03231923,0,0.1897191
3.275899e-07,0.01200679,0.02137423,0.06961577,0.04283533,8.91862e-07,0.1093415,0,0.1907476,0.002706239,0,0.07553637,0.207677,0,0.003240049,0.4664043,0.002050287,0.08472693,0.08704947,0.1155608,0.1864344,0.07418502,0.08109701,0.076731,0.06887279,0.02570375,0.2420035,0.06409867,0.1079556,0.01200315,0.0326958,0.02730589,0.01698393,0.0003105027,0.07143047,0.001402375,6.447612e-05,0.06989179,0,0.05835594,0.01875702,0.2423259,0.1251935,0.06517791,0.002706635,0.02699417,0.07448086,0.008060557,0.211366,0.02671163,0,0.1864243
3.014837e-07,0.01112303,0.02021613,0.06949919,0.04273423,8.207878e-07,0.1091229,0,0.1928027,0.002689991,0,0.07494951,0.2087319,0,0.003295964,0.461206,0.001886872,0.08482412,0.08787428,0.1171135,0.1840706,0.07378107,0.08060269,0.07656963,0.06923433,0.02594582,0.237192,0.06436972,0.1077205,0.01111667,0.03239927,0.02780126,0.01723344,0.0002857581,0.07146519,0.001290748,7.600425e-05,0.07007171,0,0.05795953,0.01788186,0.2374296,0.1241815,0.06483927,0.002689991,0.02724415,0.07407535,0.008175908,0.2094795,0.02186413,0,0.1840635
2.774578e-07,0.01014846,0.01986185,0.06919633,0.04262094,7.553776e-07,0.108665,0,0.1928165,0.002611428,0,0.07433365,0.2080069,0,0.003323658,0.4587558,0.001736491,0.0839729,0.08782925,0.117556,0.1828934,0.07409525,0.08001679,0.07626926,0.07098988,0.02609216,0.2351765,0.06440122,0.1073205,0.01014225,0.0320455,0.02810725,0.01731602,0.0002629855,0.07131188,0.001187956,8.70876e-05,0.06999981,0,0.05621187,0.01699314,0.2353792,0.1236532,0.06442757,0.002611213,0.02739514,0.07438348,0.008244319,0.1953622,0.0194498,0,0.1828873
2.553467e-07,0.009654734,0.02074344,0.06895977,0.04253851,6.9518e-07,0.1081613,0,0.1882106,0.002468473,0,0.07370098,0.2039489,0,0.003348263,0.4613239,0.0015981,0.08331033,0.08669327,0.1176949,0.1816859,0.07440886,0.07939199,0.07592174,0.07074409,0.02625707,0.2339064,0.06454221,0.106912,0.009648147,0.03175689,0.02826489,0.0173279,0.0002420276,0.07119039,0.001093323,8.458433e-05,0.07007196,0,0.05647554,0.01518432,0.2340898,0.1237392,0.06396143,0.002468164,0.02756623,0.07469807,0.008294536,0.1914063,0.01810385,0,0.1816793
2.349976e-07,0.008963373,0.02260457,0.06869949,0.0423764,6.397797e-07,0.1076411,0,0.1852007,0.002962152,0,0.07309954,0.2015969,0,0.00339199,0.4614314,0.001470741,0.08274274,0.08590323,0.1176567,0.1811119,0.0743107,0.07888963,0.07568111,0.07119189,0.02649943,0.2335612,0.06453775,0.106411,0.008956977,0.03166692,0.02846997,0.01732529,0.00022274,0.07100169,0.001006214,8.28567e-05,0.07004439,0,0.05608683,0.01423344,0.2337383,0.1238647,0.06345053,0.002964258,0.02782065,0.07459854,0.008367158,0.1893961,0.01760034,0,0.1811043
2.162702e-07,0.008290838,0.02411851,0.06821329,0.04207866,5.887944e-07,0.1072662,0,0.1722467,0.02652703,0,0.07267048,0.1922601,0,0.003425655,0.4561417,0.001353532,0.08221824,0.08378181,0.1174974,0.1824942,0.06958811,0.07845627,0.07544458,0.0683411,0.02669064,0.2379093,0.06430576,0.1060122,0.008284772,0.03154407,0.0285799,0.0172594,0.0002049894,0.07057527,0.0009260376,4.374565e-05,0.06983821,0,0.05899003,0.01380565,0.238196,0.123539,0.06304815,0.02655441,0.02802152,0.06988473,0.00843008,0.1895899,0.01769904,0,0.1824734
1.990352e-07,0.007652483,0.03114088,0.0652803,0.0416446,5.418722e-07,0.1071483,0,0.1608231,0.02423652,0,0.07247698,0.1806398,0,0.00344842,0.4337026,0.001245666,0.08070301,0.08125015,0.1163023,0.2089422,0.03254331,0.07818303,0.07536235,0.06243963,0.02679,0.2726097,0.06290131,0.1058777,0.007646805,0.03135135,0.02865751,0.01714431,0.0001886534,0.06818452,0.0008522456,3.361109e-05,0.06843871,0,0.06464014,0.0123642,0.272966,0.1213375,0.06285068,0.02429196,0.02813604,0.03283603,0.008505099,0.1895171,0.01800509,0,0.2088776
1.831737e-07,0.0173974,0.04897582,0.06127275,0.04112864,4.986893e-07,0.1070563,0,0.1529057,0.01596371,0.01489418,0.07220259,0.1738154,0.01526711,0.003491492,0.4226556,0.00273862,0.0790904,0.07999229,0.1156039,0.2377393,0,0.07823091,0.07551645,0.06294046,0.02689174,0.2890955,0.06102439,0.1057623,0.01744255,0.03119908,0.0287825,0.0170932,0.0001736192,0.06438755,0.0007843315,2.542303e-05,0.06662768,0,0.06404952,0.01085738,0.2895182,0.1181755,0.06253213,0.01597052,0.02825339,0,0.008641668,0.189846,0.01885279,0,0.2376363
1.55142e-07,0.07966755,0.05671255,0.05653007,0.04002109,4.223733e-07,0.1065535,0,0.1466533,0.0100142,0.04743375,0.07105553,0.1671907,0.04781187,0.003581532,0.4057373,0.004325009,0.07677501,0.07823631,0.114471,0.2527138,0,0.07858281,0.07598166,0.07406925,0.02714054,0.2998098,0.05820818,0.1052427,0.07973383,0.03097096,0.02906662,0.01711787,0.0001470497,0.05972113,0.0006643052,2.599311e-05,0.06355387,0,0.05269446,0.0088794,0.3002499,0.1126058,0.06142204,0.01000927,0.02853365,0,0.008931553,0.191121,0.01966511,0,0.2525989
1.427784e-07,0.1096962,0.0579879,0.05550554,0.03951162,3.887135e-07,0.1063609,0,0.1455436,0.00861841,0.04827168,0.07044428,0.1659999,0.04864133,0.003583648,0.4128672,0.008010179,0.07562231,0.07753319,0.1137788,0.2545931,0,0.07861719,0.07601986,0.07041391,0.02714902,0.3026768,0.05758193,0.1050905,0.1097382,0.03099758,0.02907345,0.01710769,0.0001353311,0.0587342,0.0006113659,3.75588e-05,0.06285812,0,0.05628429,0.008116229,0.3030816,0.1119828,0.06085713,0.008611781,0.02855754,0,0.009008929,0.1914923,0.02002717,0,0.2544894
1.314001e-07,0.1226863,0.05859387,0.05468424,0.03904917,3.577361e-07,0.1061904,0,0.144765,0.007611654,0.04541338,0.06980897,0.1651433,0.04577866,0.003590827,0.4139028,0.01059288,0.07475775,0.07700776,0.1131852,0.2547292,0,0.07877266,0.07609868,0.06823088,0.02718197,0.3049231,0.05705104,0.104988,0.122711,0.03122192,0.02914066,0.01713031,0.0001245462,0.0579043,0.0005626453,5.017813e-05,0.06224303,0,0.05832769,0.007439697,0.3052818,0.1114673,0.06026577,0.007604435,0.02860877,0,0.009100543,0.191908,0.02055992,0,0.2546341
1.209286e-07,0.1294549,0.05913007,0.05402708,0.03861972,3.292274e-07,0.1060653,0,0.1439938,0.006833821,0.04819109,0.06922963,0.1643868,0.04855992,0.003588397,0.4142862,0.01239698,0.0736963,0.07643586,0.1125147,0.254611,0,0.07877684,0.0760229,0.07026785,0.02720724,0.307344,0.05667678,0.104911,0.1294716,0.03149874,0.02916026,0.01712939,0.0001146209,0.05724878,0.0005178071,5.643343e-05,0.06182412,0,0.05614822,0.006830897,0.3077043,0.1113692,0.05967792,0.006826578,0.02865147,0,0.009172479,0.1919792,0.02120426,0,0.254521
1.112916e-07,0.1349905,0.06102782,0.05332246,0.03826103,3.029907e-07,0.1057177,0,0.1405069,0.006197561,0.04951286,0.06855392,0.1606746,0.04988552,0.003580173,0.412738,0.01809451,0.0729953,0.07576018,0.1118654,0.2538094,0,0.07883589,0.07593879,0.07201109,0.02714233,0.3084321,0.05611819,0.1046252,0.1349995,0.03185612,0.02914499,0.01709593,0.0001054865,0.05651261,0.0004765421,7.178e-05,0.0611956,0,0.05438175,0.006278011,0.308787,0.1109893,0.05899221,0.006190575,0.02859631,0,0.009243301,0.192467,0.02275269,0,0.2537255
1.024225e-07,0.1385357,0.06224943,0.05264444,0.03793707,2.788447e-07,0.1052893,0,0.1394702,0.005654605,0.05371397,0.0678981,0.1596189,0.05407625,0.003580511,0.4118326,0.0208105,0.07216741,0.07525255,0.1112913,0.2531332,0,0.07901181,0.07601187,0.06833082,0.02709127,0.3085896,0.05561718,0.1042186,0.1385405,0.03200983,0.02917787,0.01712308,9.70801e-05,0.05581684,0.0004385656,6.017371e-05,0.06065071,0,0.05792223,0.005773145,0.3089432,0.1106781,0.05834439,0.005648004,0.02855114,0,0.009310387,0.1922733,0.02359281,0,0.2530539
9.426027e-08,0.1415553,0.06314014,0.05202766,0.03766631,2.566231e-07,0.1047136,0,0.1386011,0.005177719,0.053729,0.06719933,0.1586443,0.05410575,0.003582574,0.4112152,0.0224481,0.07142563,0.07458137,0.1107617,0.2521032,0,0.07907566,0.07601041,0.07385217,0.02708617,0.3059494,0.05519162,0.1037024,0.1415638,0.03204439,0.0291452,0.01713014,8.934359e-05,0.0551679,0.0004036154,4.711223e-05,0.06018029,0,0.05257391,0.005310631,0.3062658,0.1105324,0.05767347,0.005171552,0.02855126,0,0.009359262,0.1920816,0.02410926,0,0.2520308
8.674848e-08,0.1432003,0.06601775,0.05171824,0.03734372,2.361723e-07,0.1035056,0,0.1371599,0.004751041,0.04959974,0.06601522,0.1566513,0.04997185,0.00355323,0.420828,0.02371301,0.0709874,0.07258508,0.110219,0.2440397,0,0.07877979,0.07570048,0.0717101,0.02695772,0.3022673,0.05491454,0.1025443,0.1432111,0.032032,0.02891124,0.01704148,8.222363e-05,0.05482551,0.0003714506,3.416652e-05,0.05991182,0,0.05481773,0.00488611,0.3026073,0.1107521,0.05668447,0.004745317,0.02842469,0,0.00933487,0.1928638,0.02468377,0,0.2439853
7.983532e-08,0.1420328,0.07221343,0.05169928,0.0370927,2.173512e-07,0.102748,0,0.1378412,0.004364898,0.03995715,0.06518442,0.1575118,0.04033063,0.003526744,0.4335209,0.02864219,0.0706265,0.07198531,0.1096336,0.2313163,0,0.07863037,0.07554503,0.07157786,0.02677442,0.300653,0.05494348,0.1017732,0.1420567,0.03196574,0.02875065,0.01703486,7.567106e-05,0.05478743,0.0003418489,1.842459e-05,0.05997469,0,0.05497861,0.004496027,0.3010036,0.1111644,0.05591005,0.004359604,0.02824281,0,0.009296008,0.1920971,0.02526215,0,0.2312746
7.347309e-08,0.1394167,0.07415838,0.0519761,0.03686601,2.000301e-07,0.1024038,0,0.1382126,0.004013024,0.02420455,0.06455645,0.1579055,0.02457611,0.003478952,0.4527765,0.03062679,0.07046356,0.07157481,0.109068,0.2238568,0,0.07845325,0.07531495,0.06733192,0.02655272,0.2999704,0.05527222,0.1014585,0.1394451,0.03190766,0.02845705,0.01696601,6.964068e-05,0.05504765,0.0003146063,1.409817e-05,0.06032524,0,0.05932086,0.004137355,0.3003233,0.1129648,0.0553376,0.004008138,0.02802085,0,0.009203278,0.1920497,0.02568026,0,0.2238159
6.761787e-08,0.1406511,0.07403358,0.05219062,0.03668242,1.840893e-07,0.1023597,0,0.1409304,0.003691063,0.02646698,0.06417412,0.160219,0.02684019,0.003438977,0.4585223,0.03142115,0.07021192,0.071494,0.1086377,0.2205444,0,0.0782418,0.07510073,0.06909209,0.026452,0.299705,0.05569345,0.1014751,0.1406728,0.03198594,0.0283115,0.01698217,6.409087e-05,0.05523213,0.0002895347,1.856053e-05,0.06072353,0,0.05764947,0.00380744,0.3000524,0.1139134,0.05498469,0.003686558,0.02792575,0,0.009135366,0.1917629,0.02576581,0,0.2205064
6.222927e-08,0.1410554,0.0739068,0.05260713,0.03641162,1.694189e-07,0.1027361,0,0.1437511,0.003395761,0.01440487,0.06402916,0.1613914,0.01478026,0.003378743,0.4859219,0.0330371,0.07048593,0.07150169,0.1088793,0.2176885,0,0.07771452,0.07470102,0.0675123,0.02621569,0.2995861,0.05659861,0.1020566,0.141056,0.03197978,0.02801628,0.01697304,5.898334e-05,0.05569981,0.0002664611,2.14639e-05,0.06131329,0,0.05915265,0.003503911,0.2999192,0.1146407,0.05498489,0.003391612,0.02768752,0,0.00903851,0.1926757,0.02175879,0,0.2176592
5.72701e-08,0.1410525,0.07362726,0.05303019,0.03622606,1.559175e-07,0.103053,0,0.1455081,0.003124529,0.009846947,0.06378208,0.1623631,0.01022397,0.003338319,0.4934345,0.03419331,0.07092085,0.07157261,0.1092145,0.2150736,0,0.07730324,0.07437593,0.0680884,0.02604496,0.2996711,0.05726893,0.1025394,0.1410462,0.03198413,0.02777444,0.01698226,5.428284e-05,0.05615515,0.0002452263,2.169341e-05,0.06185421,0,0.05850654,0.00322462,0.2999885,0.1151442,0.05490812,0.003120708,0.02751588,0,0.008953978,0.1965449,0.02030965,0,0.2150432
5.270613e-08,0.1489445,0.07497536,0.053282,0.03607258,1.434922e-07,0.1032089,0,0.1464148,0.002875199,0.008535278,0.0634722,0.1631703,0.008911758,0.003291976,0.4958584,0.03940338,0.07103045,0.07147646,0.1093474,0.2138382,0,0.07692011,0.07406017,0.06740342,0.02585902,0.2997332,0.05780502,0.1028065,0.1488979,0.03206901,0.02748175,0.01695088,4.995693e-05,0.05648364,0.0002256838,2.791069e-05,0.06233988,0,0.05895518,0.002967613,0.3000441,0.1156249,0.05472562,0.002871681,0.02733321,0,0.00884362,0.1979184,0.01956806,0,0.2138076
4.850587e-08,0.1531,0.07580125,0.0533637,0.03597934,1.32057e-07,0.1033314,0,0.1466307,0.002645892,0.00474261,0.0632019,0.1635714,0.005120456,0.003242947,0.483982,0.04128521,0.07084894,0.07109699,0.1093004,0.2131528,0,0.07661116,0.07377923,0.06719519,0.02568925,0.2996344,0.05810556,0.1029902,0.1530484,0.03214886,0.0271691,0.01685861,4.597576e-05,0.05665122,0.0002076986,3.084276e-05,0.06264942,0,0.05915493,0.002731101,0.2999445,0.1159654,0.05452611,0.002642653,0.02716169,0,0.008734134,0.1986643,0.01922939,0,0.2131216
4.464034e-08,0.1547059,0.0762707,0.05348579,0.03581262,1.215331e-07,0.1034273,0,0.1469515,0.002434941,0.004102758,0.06313537,0.1641356,0.004481151,0.003201109,0.4809503,0.04231616,0.07059899,0.07074153,0.1092592,0.2126128,0,0.0762843,0.07342779,0.06871057,0.02551344,0.2997346,0.05842631,0.1031374,0.1546498,0.03227935,0.02688208,0.01676878,4.231186e-05,0.05680942,0.0001911467,2.882387e-05,0.06298251,0,0.05761172,0.002513446,0.3000395,0.1164737,0.05445647,0.00243196,0.02697425,0,0.008639038,0.1985611,0.01928422,0,0.2125816
4.108287e-08,0.1556271,0.07640763,0.05342609,0.03550409,1.118479e-07,0.103342,0,0.14688,0.002240845,0.008287752,0.06292968,0.16423,0.008665325,0.003174125,0.472445,0.04276109,0.07027455,0.07031643,0.1093045,0.2125898,0,0.0758255,0.07301417,0.07129917,0.02540641,0.299412,0.05854745,0.1031093,0.1555716,0.03234837,0.02667471,0.01667845,3.893995e-05,0.0568176,0.0001759138,3.333613e-05,0.06311499,0,0.05483253,0.00231314,0.2997133,0.1167931,0.05427278,0.002238102,0.02686431,0,0.008576217,0.1955873,0.019084,0,0.2125583
